Age,Study_Hours,Attendance,Internal_Marks,Result
24,1.7964325184672756,86.88542189623514,47.44619096643124,Pass
21,2.763845761772307,90.46478461314871,37.84119186699892,Fail
22,1.4070456001948426,69.50550175969599,32.8024468035746,Fail
24,3.927972976869379,89.12865394447438,13.88705975083074,Fail
20,4.498095607205338,74.71132530877013,34.60028906796679,Fail
22,3.442141285965063,85.29223322374318,49.60215400417053,Pass
22,8.458637582367365,85.34118843043579,15.60336060946096,Fail
24,4.210779940242304,81.43098736299034,30.73318609454947,Fail
19,3.5284105871864266,63.61159080217633,45.094922877118215,Fail
20,5.884264748424236,93.41209982356952,39.63074471016817,Pass
24,2.2683180247728636,72.83120259886944,37.88062963981072,Fail
20,8.219772826786357,67.46074041599417,38.09936335948437,Fail
20,1.6709557931179373,61.63100566219056,24.379646048790207,Fail
22,9.881982429404655,83.63571772752968,21.743673770579733,Fail
21,7.9502029236699165,87.1025744736913,42.374446219140545,Pass
20,2.7884411338075514,60.663513157114245,42.404535787167234,Fail
23,1.0496990541124216,80.48372233197124,44.68289274320415,Fail
22,8.339152856093508,69.05983100791752,46.529622102258855,Pass
19,7.361716094628554,85.80691161637799,30.453695954437514,Fail
21,7.561064512368886,66.97465716019965,30.060651787487984,Fail
23,7.941433120173512,87.63750952409865,41.931807158671006,Pass
23,1.6664018656068134,75.46941385202149,35.99855723111061,Fail
19,4.226191556898454,97.46919954946938,38.07867509030814,Pass
21,2.0428215357261674,65.50083776583973,41.83170677744404,Fail
22,8.767930832880342,73.64265404201034,45.60021367270265,Pass
18,6.609683141448022,64.53894084962356,23.51980627406143,Fail
21,3.9780822236738427,96.98774473114251,25.02331810559776,Fail
19,1.5720251525742128,95.09357413523924,13.75927759363476,Fail
23,3.79884089544096,70.31766510860622,33.13120563984696,Fail
22,3.9266498982407234,86.39936184136715,11.437690951869683,Fail
21,7.566455605042576,92.68888800804864,28.623920725298404,Fail
18,6.738017242196918,82.2080324639785,31.705785388303063,Fail
18,8.98491468318694,81.18602313424026,21.461650085131375,Fail
20,5.249934326457543,69.67409163601806,33.63333042276043,Fail
20,2.0763482134447155,63.72411071223597,11.220009997561977,Fail
24,7.419203085006955,95.88863031813307,11.493927549968577,Fail
19,7.847065437552077,96.01672228653322,42.904022426386334,Pass
21,6.051494778125466,85.32405829093072,24.407625656450517,Fail
21,7.938704619591049,73.56119164194803,15.08242050607539,Fail
24,5.444160367279517,73.96838298450643,30.889730402192175,Fail
23,5.704595464437946,89.03822715480958,40.799742123944434,Pass
23,4.847869165226946,95.88441039810309,18.632841099873726,Fail
24,1.2287721406968566,95.48345697060469,34.915619032760006,Fail
23,1.97102284293974,91.19502183430495,13.41389859975072,Fail
